City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
326,Rivadavia,AR,-33.1905,-68.4608,52.63,34,0,3.71
327,Beruwala,LK,6.4788,79.9828,77.99,88,87,11.41
328,Turochak,RU,52.2576,87.1224,54.52,76,81,3.22
329,Vila Velha,BR,-20.3297,-40.2925,70.95,91,6,8.99
330,Praxedis Guerrero,MX,31.3667,-106.0167,89.31,30,69,28.36
331,Palmas Bellas,PA,9.2319,-80.0867,81.01,88,100,5.32
332,Monte Alegre,BR,-2.0078,-54.0692,76.82,83,87,4.5
333,Kuito,AO,-12.3833,16.9333,52.63,50,7,3.42
334,Ribeira Grande,PT,38.5167,-28.7,70.2,88,20,5.75
335,Kungurtug,RU,50.5994,97.5228,52.9,73,100,0.63
336,Lima,PE,-12.0432,-77.0282,57.45,82,100,9.22
337,Namibe,AO,-15.1961,12.1522,62.4,80,1,7.58
338,Tigil,RU,57.8,158.6667,73.63,54,35,9.37
339,Marawi,PH,7.9986,124.2928,75.0,84,39,0.34
340,Leningradskiy,RU,69.3833,178.4167,33.17,99,100,20.71
341,Shentala,RU,54.45,51.4833,52.97,92,30,4.97
342,Malaryta,BY,51.7905,24.074,56.61,89,14,3.58
343,Tabou,CI,4.423,-7.3528,74.88,70,99,8.34
344,Steamboat Springs,US,40.485,-106.8317,87.39,25,40,6.91
345,Siderno,IT,38.2779,16.302,75.34,53,0,7.11
346,Lipin Bor,RU,60.2622,37.9763,56.82,96,26,11.56
347,Kaitangata,NZ,-46.2817,169.8464,43.03,81,100,8.68
348,Chegdomyn,RU,51.1167,133.0167,61.2,92,100,1.34
349,Kuybyshevskiy Zaton,RU,55.1593,49.1701,61.03,76,99,4.16
350,Beringovskiy,RU,63.05,179.3167,44.01,71,99,15.9
351,Yerbogachen,RU,61.2767,108.0108,61.39,81,79,4.63
352,Livingston,GB,55.9029,-3.5226,58.21,79,40,8.05
353,Tuatapere,NZ,-46.1333,167.6833,44.82,82,100,3.56
354,Genhe,CN,50.7833,121.5167,77.45,49,0,2.68
